timestamp,dataset,k,class,approach,accuracy_pct,precision_pct,f1_pct,w_err,total_s
2026-08-01T11:31:56Z,breast_cancer,150,0,Baseline (plaintext solve + encrypted agg),91.23,86.36,88.37,1.8764e-11,
2026-08-01T11:31:56Z,breast_cancer,150,0,Federated plaintext reference,91.23,86.36,88.37,1.8764e-11,
2026-08-01T11:31:56Z,breast_cancer,150,0,Full-data plaintext reference,95.61,97.44,93.83,1.8764e-11,
